"","country","site","year","date","gear","inside_area","species","length_cm"
"11483","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11484","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11485","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11486","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",25
"11487","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11488","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",31
"11489","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",30
"11490","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11491","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11492","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11493","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",31
"11494","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",30
"11495","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11496","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11497","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11498","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11499","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11500","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11501","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11502","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11503","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11504","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11505","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11506","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11507","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11508","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11509","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11510","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11511","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11512","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11513","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11514","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11515","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11516","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11517","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11518","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",30
"11519","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11520","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11521","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11522","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11523","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11524","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",27
"11525","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11526","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11527","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11528","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",30
"11529","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",31
"11530","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",28
"11531","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",29
"11532","Indonesia","Karimunjawa National Park",2014,"3/22/14","Trap","Outside","Caesio cuning",26
"11533","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",33
"11534","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11535","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11536","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",32
"11537","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",38
"11538","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",31
"11539","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",26
"11540","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",27
"11541","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11542","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",29
"11543","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11544","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11545","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",27
"11546","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",26
"11547","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",36
"11548","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",30
"11549","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",31
"11550","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",33
"11551","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",31
"11552","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",29
"11553","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11554","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11555","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",28
"11556","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",29
"11557","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",30
"11558","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Caesio cuning",27
"11559","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Lutjanus malabaricus",39
"11560","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Lutjanus malabaricus",28
"11561","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Lutjanus malabaricus",27
"11562","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Lutjanus malabaricus",27
"11563","Indonesia","Karimunjawa National Park",2014,"3/26/14","Trap","Outside","Lutjanus malabaricus",28
"11564","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",29
"11565","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",30
"11566","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",27
"11567","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",26
"11568","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",26
"11569","Indonesia","Karimunjawa National Park",2014,"3/26/14","Handline","Outside","Caesio cuning",25
"11570","Indonesia","Karimunjawa National Park",2014,"3/27/14","Handline","Inside","Caranx ignobilis",60
"11571","Indonesia","Karimunjawa National Park",2014,"3/27/14","Handline","Inside","Caranx ignobilis",59
"11572","Indonesia","Karimunjawa National Park",2014,"3/27/14","Handline","Inside","Caranx ignobilis",55
"11573","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Plectropomus leopardus",38
"11574","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",29
"11575","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",27
"11576","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11577","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",23
"11578","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11579","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11580","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11581","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",24
"11582","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",27
"11583","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11584","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11585","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11586","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11587","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11588","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",22
"11589","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",21
"11590","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",27
"11591","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",29
"11592","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",30
"11593","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11594","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",27
"11595","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11596","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",28
"11597","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11598","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11599","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11600","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11601","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11602","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11603","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11604","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11605","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",24
"11606","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11607","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",26
"11608","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",25
"11609","Indonesia","Karimunjawa National Park",2014,"3/27/14","Speargun","Outside","Caesio cuning",24
"11610","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Plectropomus leopardus",47
"11611","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11612","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11613","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11614","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11615","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",23
"11616","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11617","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11618","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",21
"11619","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",20
"11620","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",23
"11621","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11622","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11623","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11624","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11625","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11626","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11627","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11628","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",23
"11629","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",22
"11630","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",21
"11631","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11632","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",20
"11633","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",19
"11634","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11635","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11636","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",30
"11637","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",27
"11638","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",26
"11639","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",27
"11640","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11641","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11642","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11643","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11644","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11645","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11646","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11647","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11648","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",24
"11649","Indonesia","Karimunjawa National Park",2014,"3/29/14","Speargun","Outside","Caesio cuning",25
"11650","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Lutjanus malabaricus",46
"11651","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",29
"11652","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",28
"11653","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",27
"11654","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",25
"11655","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",26
"11656","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",28
"11657","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",28
"11658","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",29
"11659","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",30
"11660","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",31
"11661","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",33
"11662","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",29
"11663","Indonesia","Karimunjawa National Park",2014,"3/30/14","Trap","Outside","Caesio cuning",26
"11664","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",38
"11665","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",42
"11666","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",41
"11667","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",43
"11668","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",34
"11669","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",39
"11670","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",27
"11671","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",20
"11672","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",25
"11673","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11674","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11675","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11676","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",24
"11677","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",24
"11678","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",22
"11679","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11680","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",20
"11681","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",22
"11682","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",20
"11683","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",28
"11684","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",21
"11685","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",24
"11686","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",24
"11687","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11688","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",23
"11689","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",25
"11690","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",25
"11691","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",32
"11692","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11693","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",24
"11694","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",49
"11695","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",46
"11696","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",32
"11697","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",33
"11698","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",33
"11699","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",21
"11700","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",21
"11701","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",22
"11702","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",23
"11703","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",28
"11704","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",28
"11705","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",26
"11706","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",23
"11707","Indonesia","Karimunjawa National Park",2014,"4/1/14","Speargun","Inside","Caesio cuning",25
"11708","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",20
"11709","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",24
"11710","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",24
"11711","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",23
"11712","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",24
"11713","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",26
"11714","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",25
"11715","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",24
"11716","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",25
"11717","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",26
"11718","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",26
"11719","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",21
"11720","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Caesio cuning",20
"11721","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Caesio cuning",26
"11722","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",19
"11723","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",19
"11724","Indonesia","Karimunjawa National Park",2014,"4/1/14","Trap","Outside","Lutjanus malabaricus",21
"11725","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",51
"11726","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",63
"11727","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",61
"11728","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",58
"11729","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",59
"11730","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",75
"11731","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",45
"11732","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",34
"11733","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",31
"11734","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",31
"11735","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",29
"11736","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",34
"11737","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",32
"11738","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",22
"11739","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",26
"11740","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",27
"11741","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",32
"11742","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",26
"11743","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11744","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",26
"11745","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",27
"11746","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",24
"11747","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",24
"11748","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11749","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11750","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",27
"11751","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",26
"11752","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11753","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",27
"11754","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",23
"11755","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11756","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11757","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",33
"11758","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",23
"11759","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",21
"11760","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",25
"11761","Indonesia","Karimunjawa National Park",2014,"4/2/14","Speargun","Outside","Caesio cuning",26
